都道府県コード,都道府県名,市区町村コード,市区町村名,大字町丁目コード,大字町丁目名,経度,緯度,原典資料コード,大字・字・丁目区分コード
16,富山県,16202,高岡市,1.6202E+11,能町南三丁目,137.044032,36.766792,0,3
16,富山県,16202,高岡市,1.6202E+11,勝木原,136.897116,36.772346,0,1
16,富山県,16202,高岡市,1.6202E+11,野村,137.037567,36.750506,0,1
16,富山県,16202,高岡市,1.6202E+11,波岡,136.990048,36.75765,0,1
16,富山県,16202,高岡市,1.6202E+11,博労本町,137.002179,36.744334,0,1
16,富山県,16202,高岡市,1.6202E+11,博労町,137.005129,36.744796,0,1
16,富山県,16202,高岡市,1.6202E+11,蓮美町,137.007792,36.737834,0,1
16,富山県,16202,高岡市,1.6202E+11,旅籠町,137.0057,36.745953,0,1
16,富山県,16202,高岡市,1.6202E+11,蜂ケ島,136.968561,36.7377,0,1
16,富山県,16202,高岡市,1.6202E+11,八ケ,137.023055,36.771917,0,1
16,富山県,16202,高岡市,1.6202E+11,羽広,136.991692,36.739903,0,1
16,富山県,16202,高岡市,1.6202E+11,羽広一丁目,136.989406,36.740458,0,3
16,富山県,16202,高岡市,1.6202E+11,羽広二丁目,136.992554,36.74302,0,3
16,富山県,16202,高岡市,1.6202E+11,早川,136.987219,36.749869,0,1
16,富山県,16202,高岡市,1.6202E+11,林新,137.0052,36.717756,0,1
16,富山県,16202,高岡市,1.6202E+11,東石堤,136.958866,36.73261,0,1
16,富山県,16202,高岡市,1.6202E+11,東海老坂,136.998395,36.786546,0,1
16,富山県,16202,高岡市,1.6202E+11,東上関,137.016224,36.73406,0,1
16,富山県,16202,高岡市,1.6202E+11,東下関,137.019358,36.742629,0,1
16,富山県,16202,高岡市,1.6202E+11,東藤平蔵,136.997359,36.70759,0,1
16,富山県,16202,高岡市,1.6202E+11,東中川町,137.028405,36.747224,0,1
16,富山県,16202,高岡市,1.6202E+11,東保新,137.033355,36.664568,0,1
16,富山県,16202,高岡市,1.6202E+11,樋詰,136.970752,36.728578,0,1
16,富山県,16202,高岡市,1.6202E+11,姫野,137.087483,36.771163,0,1
16,富山県,16202,高岡市,1.6202E+11,広川新,136.974631,36.748792,0,1
16,富山県,16202,高岡市,1.6202E+11,広小路,137.023126,36.753138,0,1
16,富山県,16202,高岡市,1.6202E+11,深沢,137.031128,36.725256,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町赤丸,136.933732,36.741043,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町荒屋敷,136.917543,36.706775,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町一歩二歩,136.946794,36.703663,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町上野,136.891889,36.706528,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町江尻,136.938781,36.698803,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町大滝,136.921113,36.698511,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町大野,136.937883,36.717951,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町開ほつ,136.925028,36.689129,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町上蓑,136.932442,36.703115,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町上向田,136.902914,36.707929,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町加茂,136.918221,36.728899,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町木舟,136.91365,36.691887,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町五位,136.872819,36.755504,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町小伊勢領,136.944295,36.691744,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町小野,136.862617,36.73612,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町西明寺,136.900624,36.72054,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町下老子,136.943561,36.71242,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町下蓑,136.932843,36.70844,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町下蓑新,136.93607,36.707849,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町下向田,136.909323,36.715842,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町沢川,136.861356,36.763517,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町土屋,136.917609,36.717916,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町栃丘,136.892941,36.732053,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町鳥倉,136.910709,36.72748,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町西,136.9261,36.725271,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町西川原島,136.951906,36.692735,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町花尾,136.902172,36.744859,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町馬場,136.925023,36.732585,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町福岡,136.929924,36.710213,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町福岡新,136.936857,36.713475,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町本領,136.912501,36.698545,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町舞谷,136.923491,36.74036,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町三日市,136.934008,36.723762,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町蓑島,136.929492,36.6985,0,1
16,富山県,16202,高岡市,1.6202E+11,福岡町矢部,136.935411,36.689536,0,1
16,富山県,16202,高岡市,1.6202E+11,福田,136.9826,36.735034,0,1
16,富山県,16202,高岡市,1.6202E+11,福田六家,136.97482,36.740599,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木一丁目,137.049214,36.783339,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木二丁目,137.055063,36.788108,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木磯町,137.060871,36.7992,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木一宮,137.038645,36.798466,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木一宮一丁目,137.048064,36.796872,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木一宮二丁目,137.049508,36.800645,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木国分,137.042783,36.804875,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木国分一丁目,137.054281,36.801738,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木国分二丁目,137.050046,36.80466,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木古府,137.041365,36.79322,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木古府一丁目,137.050705,36.788022,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木古府二丁目,137.051052,36.791659,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木古府三丁目,137.047099,36.792649,0,3
16,富山県,16202,高岡市,1.6202E+11,伏木古府元町,137.044663,36.790706,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木中央町,137.060265,36.797276,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木錦町,137.060278,36.793583,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木東一宮,137.053162,36.797012,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木古国府,137.05591,36.791999,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木本町,137.05658,36.797822,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木万葉ふ頭,137.064825,36.800383,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木湊町,137.063333,36.794823,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木矢田,137.043557,36.782753,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木矢田上町,137.047407,36.786377,0,1
16,富山県,16202,高岡市,1.6202E+11,伏木矢田新町,137.041761,36.789286,0,1
16,富山県,16202,高岡市,1.6202E+11,二上,137.016169,36.78301,0,1
16,富山県,16202,高岡市,1.6202E+11,二上新,137.021786,36.770499,0,1
16,富山県,16202,高岡市,1.6202E+11,二上町,137.010425,36.773786,0,1
16,富山県,16202,高岡市,1.6202E+11,古定塚,137.032732,36.752429,0,1
16,富山県,16202,高岡市,1.6202E+11,風呂屋町,137.006599,36.746445,0,1
16,富山県,16202,高岡市,1.6202E+11,平成町,136.954656,36.722587,0,1
16,富山県,16202,高岡市,1.6202E+11,放生津,137.082633,36.770118,0,1
16,富山県,16202,高岡市,1.6202E+11,細池,136.97356,36.758322,0,1
16,富山県,16202,高岡市,1.6202E+11,堀岡又新,137.095244,36.773108,0,1
16,富山県,16202,高岡市,1.6202E+11,堀上町,137.010141,36.745152,0,1
16,富山県,16202,高岡市,1.6202E+11,本郷一丁目,137.00219,36.757689,0,3
16,富山県,16202,高岡市,1.6202E+11,本郷二丁目,136.998221,36.758056,0,3
16,富山県,16202,高岡市,1.6202E+11,本保,136.97349,36.708424,0,1
16,富山県,16202,高岡市,1.6202E+11,本丸町,137.019417,36.750442,0,1
16,富山県,16202,高岡市,1.6202E+11,丸の内,137.018848,36.752512,0,1
16,富山県,16202,高岡市,1.6202E+11,瑞穂町,136.995072,36.751815,0,1
16,富山県,16202,高岡市,1.6202E+11,南幸町,137.005742,36.742874,0,1
16,富山県,16202,高岡市,1.6202E+11,宮田町,136.993375,36.748318,0,1
16,富山県,16202,高岡市,1.6202E+11,宮脇町,137.013595,36.745038,0,1
16,富山県,16202,高岡市,1.6202E+11,美幸町一丁目,136.996962,36.755964,0,3
16,富山県,16202,高岡市,1.6202E+11,美幸町二丁目,136.995782,36.754461,0,3
16,富山県,16202,高岡市,1.6202E+11,向野本町,137.021368,36.764783,0,1
16,富山県,16202,高岡市,1.6202E+11,向野町,137.025611,36.761218,0,1
16,富山県,16202,高岡市,1.6202E+11,向野町一丁目,137.023929,36.757111,0,3
16,富山県,16202,高岡市,1.6202E+11,向野町三丁目,137.025859,36.758434,0,3
16,富山県,16202,高岡市,1.6202E+11,向野町四丁目,137.024113,36.758338,0,3
16,富山県,16202,高岡市,1.6202E+11,向野町五丁目,137.023078,36.759867,0,3
16,富山県,16202,高岡市,1.6202E+11,向野町六丁目,137.023619,36.761341,0,3
16,富山県,16202,高岡市,1.6202E+11,向野町七丁目,137.024411,36.762686,0,3
16,富山県,16202,高岡市,1.6202E+11,守山,136.999397,36.776076,0,1
16,富山県,16202,高岡市,1.6202E+11,守山町,137.009768,36.746545,0,1
16,富山県,16202,高岡市,1.6202E+11,八口,136.956892,36.750494,0,1
16,富山県,16202,高岡市,1.6202E+11,山川,136.926444,36.766984,0,1
16,富山県,16202,高岡市,1.6202E+11,横田,136.997433,36.76091,0,1
16,富山県,16202,高岡市,1.6202E+11,横田本町,136.999522,36.751868,0,1
16,富山県,16202,高岡市,1.6202E+11,横田町一丁目,137.002736,36.748047,0,3
16,富山県,16202,高岡市,1.6202E+11,横田町二丁目,136.999603,36.747166,0,3
16,富山県,16202,高岡市,1.6202E+11,横田町三丁目,137.002196,36.750682,0,3
16,富山県,16202,高岡市,1.6202E+11,芳野,137.021256,36.735545,0,1
16,富山県,16202,高岡市,1.6202E+11,吉久一丁目,137.053704,36.78159,0,3
16,富山県,16202,高岡市,1.6202E+11,吉久二丁目,137.05636,36.777621,0,3
16,富山県,16202,高岡市,1.6202E+11,吉久三丁目,137.059444,36.780433,0,3
16,富山県,16202,高岡市,1.6202E+11,四日市,136.957334,36.746427,0,1
16,富山県,16202,高岡市,1.6202E+11,四屋,137.004811,36.763431,0,1
16,富山県,16202,高岡市,1.6202E+11,米島,137.037575,36.775301,0,1
16,富山県,16202,高岡市,1.6202E+11,蓮花寺,137.03571,36.73887,0,1
16,富山県,16202,高岡市,1.6202E+11,六家,136.972272,36.735211,0,1
16,富山県,16202,高岡市,1.6202E+11,若杉,137.035823,36.683249,0,1
16,富山県,16202,高岡市,1.6202E+11,鷲北新,137.038835,36.769114,0,1
16,富山県,16202,高岡市,1.6202E+11,和田,136.984394,36.732874,0,1
16,富山県,16202,高岡市,1.6202E+11,大町,137.011938,36.751664,0,1
16,富山県,16202,高岡市,1.6202E+11,袋町,137.013826,36.750995,0,1
16,富山県,16202,高岡市,1.6202E+11,本町,137.016217,36.74971,0,1
16,富山県,16202,高岡市,1.6202E+11,平米町,137.015159,36.75133,0,1
16,富山県,16202,高岡市,1.6202E+11,京田,137.014285,36.729936,0,1
16,富山県,16202,高岡市,1.6202E+11,二塚,137.009027,36.71138,0,1
16,富山県,16202,高岡市,1.6202E+11,下伏間江,137.023906,36.722867,0,1
16,富山県,16202,高岡市,1.6202E+11,下黒田,137.007537,36.726322,0,1
16,富山県,16202,高岡市,1.6202E+11,戸出町四丁目,136.97467,36.680809,0,3
16,富山県,16202,高岡市,1.6202E+11,金屋,137.087383,36.766098,0,1
16,富山県,16202,高岡市,1.6202E+11,宝来町,136.948784,36.724752,0,1
16,富山県,16202,高岡市,1.6202E+11,千鳥丘町,136.954699,36.715744,0,1
16,富山県,16202,高岡市,1.6202E+11,戸出市野瀬,136.983207,36.69721,0,1
16,富山県,16202,高岡市,1.6202E+11,太田,137.026326,36.81346,0,1
16,富山県,16202,高岡市,1.6202E+11,渋谷,137.041442,36.81168,0,1
16,富山県,16202,高岡市,1.6202E+11,笹川,136.949461,36.712539,0,1
16,富山県,16202,高岡市,1.6202E+11,高田島,136.951584,36.718681,0,1
16,富山県,16202,高岡市,1.6202E+11,新成町,137.016409,36.760058,0,1
16,富山県,16202,高岡市,1.6202E+11,開発本町,137.015061,36.763363,0,1
16,富山県,16202,高岡市,1.6202E+11,地子木町,137.014035,36.760374,0,1
16,富山県,16202,高岡市,1.6202E+11,戸出町六丁目,136.969321,36.688407,0,3
16,富山県,16202,高岡市,1.6202E+11,戸出町五丁目,136.968958,36.682372,0,3
16,富山県,16202,高岡市,1.6202E+11,ⅠＣパーク,137.002199,36.661678,3,1
16,富山県,16202,高岡市,1.6202E+11,志貴野しらとり台,137.031264,36.75867,1,1
16,富山県,16204,魚津市,1.6204E+11,相木,137.419049,36.821946,0,1
16,富山県,16204,魚津市,1.6204E+11,相木新,137.420957,36.822855,0,1
16,富山県,16204,魚津市,1.6204E+11,青島,137.407877,36.836517,0,1
16,富山県,16204,魚津市,1.6204E+11,青柳,137.445625,36.822509,0,1
16,富山県,16204,魚津市,1.6204E+11,山女,137.499829,36.778701,0,1
16,富山県,16204,魚津市,1.6204E+11,浅生,137.404932,36.774745,0,1
16,富山県,16204,魚津市,1.6204E+11,有山,137.40825,36.770328,0,1
16,富山県,16204,魚津市,1.6204E+11,池谷,137.443603,36.76932,0,1
16,富山県,16204,魚津市,1.6204E+11,石垣,137.463766,36.793373,0,1
16,富山県,16204,魚津市,1.6204E+11,石垣新,137.436236,36.810911,0,1
16,富山県,16204,魚津市,1.6204E+11,出,137.410072,36.795707,0,1
16,富山県,16204,魚津市,1.6204E+11,印田,137.428271,36.816197,0,1
16,富山県,16204,魚津市,1.6204E+11,上野,137.412215,36.781241,0,1
16,富山県,16204,魚津市,1.6204E+11,駅前新町,137.405312,36.823316,0,1
16,富山県,16204,魚津市,1.6204E+11,江口,137.420739,36.835908,0,1
16,富山県,16204,魚津市,1.6204E+11,大字石垣新村,137.46063,36.795499,0,1
16,富山県,16204,魚津市,1.6204E+11,大字大谷村,137.451465,36.795104,0,1
16,富山県,16204,魚津市,1.6204E+11,大字下村木町,137.408365,36.819536,0,1
16,富山県,16204,魚津市,1.6204E+11,大字田地方町,137.398704,36.810422,0,1
16,富山県,16204,魚津市,1.6204E+11,大字六郎丸村,137.448589,36.79712,0,1
16,富山県,16204,魚津市,1.6204E+11,大熊,137.440702,36.742611,0,1
16,富山県,16204,魚津市,1.6204E+11,大沢,137.501127,36.812839,0,1
16,富山県,16204,魚津市,1.6204E+11,大菅沼,137.468316,36.777472,0,1
16,富山県,16204,魚津市,1.6204E+11,岡経田,137.414709,36.843471,0,1
16,富山県,16204,魚津市,1.6204E+11,小川寺,137.471811,36.821405,0,1
16,富山県,16204,魚津市,1.6204E+11,貝田新,137.462871,36.803499,0,1
16,富山県,16204,魚津市,1.6204E+11,鹿熊,137.441402,36.754785,0,1
16,富山県,16204,魚津市,1.6204E+11,金浦町,137.399672,36.819063,0,1
16,富山県,16204,魚津市,1.6204E+11,金山谷,137.430885,36.772412,0,1
16,富山県,16204,魚津市,1.6204E+11,上口一丁目,137.393863,36.807315,0,3
16,富山県,16204,魚津市,1.6204E+11,上口二丁目,137.395145,36.809569,0,3
16,富山県,16204,魚津市,1.6204E+11,上村木,137.413841,36.82234,0,1
16,富山県,16204,魚津市,1.6204E+11,上村木一丁目,137.408673,36.823855,0,3
16,富山県,16204,魚津市,1.6204E+11,上村木二丁目,137.4118,36.822913,0,3
16,富山県,16204,魚津市,1.6204E+11,鴨川町,137.401081,36.817778,0,1
16,富山県,16204,魚津市,1.6204E+11,川原,137.404205,36.791222,0,1
16,富山県,16204,魚津市,1.6204E+11,川縁,137.398853,36.794043,0,1
16,富山県,16204,魚津市,1.6204E+11,川原波,137.463171,36.72892,0,1
16,富山県,16204,魚津市,1.6204E+11,観音堂,137.420867,36.783857,0,1
16,富山県,16204,魚津市,1.6204E+11,北鬼江,137.40365,36.832037,0,1
16,富山県,16204,魚津市,1.6204E+11,北鬼江一丁目,137.408168,36.829019,0,3
16,富山県,16204,魚津市,1.6204E+11,北鬼江二丁目,137.404721,36.82951,0,3
16,富山県,16204,魚津市,1.6204E+11,北中,137.404872,36.83458,0,1
16,富山県,16204,魚津市,1.6204E+11,北山,137.446946,36.772921,0,1
16,富山県,16204,魚津市,1.6204E+11,吉島,137.418953,36.828592,0,1
16,富山県,16204,魚津市,1.6204E+11,吉島一丁目,137.411041,36.82694,0,3
16,富山県,16204,魚津市,1.6204E+11,吉島二丁目,137.413593,36.826361,0,3
16,富山県,16204,魚津市,1.6204E+11,木下新,137.431985,36.847751,0,1
16,富山県,16204,魚津市,1.6204E+11,黒沢,137.491279,36.821359,0,1
16,富山県,16204,魚津市,1.6204E+11,黒谷,137.491354,36.782644,0,1
16,富山県,16204,魚津市,1.6204E+11,慶野,137.404546,36.800807,0,1
16,富山県,16204,魚津市,1.6204E+11,小菅沼,137.439771,36.766623,0,1
16,富山県,16204,魚津市,1.6204E+11,寿町,137.412999,36.857882,0,1
16,富山県,16204,魚津市,1.6204E+11,佐伯,137.40556,36.794473,0,1
16,富山県,16204,魚津市,1.6204E+11,三ケ,137.555405,36.718475,0,1
16,富山県,16204,魚津市,1.6204E+11,三田,137.42185,36.818475,0,1
16,富山県,16204,魚津市,1.6204E+11,持光寺,137.422773,36.844894,0,1
16,富山県,16204,魚津市,1.6204E+11,島尻,137.474239,36.785629,0,1
16,富山県,16204,魚津市,1.6204E+11,下椿,137.415976,36.771874,0,1
16,富山県,16204,魚津市,1.6204E+11,釈迦堂,137.394734,36.82233,0,1
16,富山県,16204,魚津市,1.6204E+11,釈迦堂一丁目,137.407242,36.826662,0,3
16,富山県,16204,魚津市,1.6204E+11,新角川一丁目,137.394748,36.811557,0,3
16,富山県,16204,魚津市,1.6204E+11,新角川二丁目,137.397377,36.811113,0,3
16,富山県,16204,魚津市,1.6204E+11,新金屋一丁目,137.404832,36.820536,0,3
16,富山県,16204,魚津市,1.6204E+11,新金屋二丁目,137.407967,36.821393,0,3
16,富山県,16204,魚津市,1.6204E+11,新経田,137.419035,36.848385,0,1
16,富山県,16204,魚津市,1.6204E+11,新宿,137.398554,36.813971,0,1
16,富山県,16204,魚津市,1.6204E+11,真成寺町,137.397644,36.816285,0,1
16,富山県,16204,魚津市,1.6204E+11,末広町,137.399321,36.820659,0,1
16,富山県,16204,魚津市,1.6204E+11,住吉,137.399579,36.803537,0,1
16,富山県,16204,魚津市,1.6204E+11,諏訪町,137.394498,36.817976,0,1
16,富山県,16204,魚津市,1.6204E+11,大海寺新,137.444008,36.795378,0,1
16,富山県,16204,魚津市,1.6204E+11,大海寺野,137.423412,36.809201,0,1
16,富山県,16204,魚津市,1.6204E+11,大光寺,137.407482,36.809003,0,1
16,富山県,16204,魚津市,1.6204E+11,高畠,137.411503,36.83301,0,1
16,富山県,16204,魚津市,1.6204E+11,立石,137.429458,36.83045,0,1
16,富山県,16204,魚津市,1.6204E+11,中央通り一丁目,137.397758,36.818048,0,3
16,富山県,16204,魚津市,1.6204E+11,中央通り二丁目,137.400653,36.818591,0,3
16,富山県,16204,魚津市,1.6204E+11,坪野,137.456387,36.771355,0,1
16,富山県,16204,魚津市,1.6204E+11,天神野新,137.441817,36.832338,0,1
16,富山県,16204,魚津市,1.6204E+11,天王,137.416045,36.846206,0,1
16,富山県,16204,魚津市,1.6204E+11,道坂,137.455274,36.807917,0,1
16,富山県,16204,魚津市,1.6204E+11,東城,137.488771,36.795154,0,1
16,富山県,16204,魚津市,1.6204E+11,東蔵,137.49577,36.768676,0,1
16,富山県,16204,魚津市,1.6204E+11,友道,137.408218,36.813106,0,1
16,富山県,16204,魚津市,1.6204E+11,虎谷,137.461691,36.715206,0,1
16,富山県,16204,魚津市,1.6204E+11,長引野,137.475281,36.828661,0,1
16,富山県,16204,魚津市,1.6204E+11,並木町,137.402906,36.818477,0,1
16,富山県,16204,魚津市,1.6204E+11,二ケ,137.533704,36.76276,0,1
16,富山県,16204,魚津市,1.6204E+11,西尾崎,137.42582,36.839733,0,1
16,富山県,16204,魚津市,1.6204E+11,鉢,137.442253,36.731611,0,1
16,富山県,16204,魚津市,1.6204E+11,浜経田,137.417847,36.85104,0,1
16,富山県,16204,魚津市,1.6204E+11,稗畠,137.438379,36.785219,0,1
16,富山県,16204,魚津市,1.6204E+11,東尾崎,137.431778,36.836687,0,1
16,富山県,16204,魚津市,1.6204E+11,東山,137.460694,36.811518,0,1
16,富山県,16204,魚津市,1.6204E+11,火の宮町,137.396997,36.820255,0,1
16,富山県,16204,魚津市,1.6204E+11,平沢,137.490891,36.755113,0,1
16,富山県,16204,魚津市,1.6204E+11,袋,137.438573,36.815088,0,1
16,富山県,16204,魚津市,1.6204E+11,布施爪,137.475278,36.832495,0,1
16,富山県,16204,魚津市,1.6204E+11,双葉町,137.398232,36.816419,0,1
16,富山県,16204,魚津市,1.6204E+11,仏田,137.410005,36.840863,0,1
16,富山県,16204,魚津市,1.6204E+11,仏又,137.411926,36.837256,0,1
16,富山県,16204,魚津市,1.6204E+11,古鹿熊,137.460702,36.747766,0,1
16,富山県,16204,魚津市,1.6204E+11,文化町,137.399871,36.816263,0,1
16,富山県,16204,魚津市,1.6204E+11,平伝寺,137.421877,36.84934,0,1
16,富山県,16204,魚津市,1.6204E+11,蛇田,137.447639,36.837084,0,1
16,富山県,16204,魚津市,1.6204E+11,本江,137.41399,36.816901,0,1
16,富山県,16204,魚津市,1.6204E+11,本江一丁目,137.407656,36.816691,0,3
16,富山県,16204,魚津市,1.6204E+11,本江新町,137.405593,36.81909,0,1
16,富山県,16204,魚津市,1.6204E+11,本町一丁目,137.395911,36.813628,0,3
16,富山県,16204,魚津市,1.6204E+11,本町二丁目,137.395248,36.816108,0,3
16,富山県,16204,魚津市,1.6204E+11,舛方,137.416894,36.760602,0,1
16,富山県,16204,魚津市,1.6204E+11,舛田,137.415103,36.785345,0,1
16,富山県,16204,魚津市,1.6204E+11,松倉,137.482793,36.731043,0,1
16,富山県,16204,魚津市,1.6204E+11,緑町,137.402628,36.823142,0,1
16,富山県,16204,魚津市,1.6204E+11,港町,137.394253,36.820699,0,1
16,富山県,16204,魚津市,1.6204E+11,宮津,137.421552,36.798893,0,1
16,富山県,16204,魚津市,1.6204E+11,村木,137.39659,36.822613,0,1
16,富山県,16204,魚津市,1.6204E+11,村木町,137.401574,36.820759,0,1
16,富山県,16204,魚津市,1.6204E+11,室田,137.427234,36.787594,0,1
16,富山県,16204,魚津市,1.6204E+11,本新,137.398321,36.826562,0,1
16,富山県,16204,魚津市,1.6204E+11,本新町,137.402779,36.825583,0,1
16,富山県,16204,魚津市,1.6204E+11,弥源寺,137.402373,36.796428,0,1
16,富山県,16204,魚津市,1.6204E+11,湯上,137.420907,36.79207,0,1
16,富山県,16204,魚津市,1.6204E+11,横枕,137.447209,36.813537,0,1
16,富山県,16204,魚津市,1.6204E+11,吉野,137.404418,36.785407,0,1
16,富山県,16204,魚津市,1.6204E+11,六郎丸,137.432588,36.821732,0,1
16,富山県,16204,魚津市,1.6204E+11,東町,137.415201,36.853865,0,1
16,富山県,16204,魚津市,1.6204E+11,経田中町,137.415713,36.85006,0,1
16,富山県,16204,魚津市,1.6204E+11,経田西町,137.413075,36.847164,0,1
16,富山県,16205,氷見市,1.6205E+11,阿尾,136.986391,36.884243,0,1
16,富山県,16205,氷見市,1.6205E+11,赤毛,136.879228,36.795581,0,1
16,富山県,16205,氷見市,1.6205E+11,朝日丘,136.982665,36.847754,0,1
16,富山県,16205,氷見市,1.6205E+11,朝日本町,136.983675,36.852917,0,1
16,富山県,16205,氷見市,1.6205E+11,味川,136.925678,36.896667,0,1
16,富山県,16205,氷見市,1.6205E+11,粟原,136.936681,36.830481,0,1
16,富山県,16205,氷見市,1.6205E+11,五十谷,136.973408,36.921044,0,1
16,富山県,16205,氷見市,1.6205E+11,飯久保,136.958993,36.807003,0,1
16,富山県,16205,氷見市,1.6205E+11,泉,136.942675,36.861704,0,1
16,富山県,16205,氷見市,1.6205E+11,伊勢大町一丁目,136.988279,36.849886,0,3
16,富山県,16205,氷見市,1.6205E+11,伊勢大町二丁目,136.988841,36.847389,0,3
16,富山県,16205,氷見市,1.6205E+11,磯辺,136.956135,36.918986,0,1
16,富山県,16205,氷見市,1.6205E+11,稲積,136.972352,36.88176,0,1
16,富山県,16205,氷見市,1.6205E+11,岩瀬,136.869414,36.824597,0,1
16,富山県,16205,氷見市,1.6205E+11,宇波,137.008185,36.917926,0,1
16,富山県,16205,氷見市,1.6205E+11,上田,136.93118,36.849661,0,1
16,富山県,16205,氷見市,1.6205E+11,老谷,136.862976,36.835277,0,1
16,富山県,16205,氷見市,1.6205E+11,大浦,136.976842,36.825097,0,1
16,富山県,16205,氷見市,1.6205E+11,大浦新町,136.974507,36.830718,0,1
16,富山県,16205,氷見市,1.6205E+11,大窪,136.980428,36.943273,0,1
16,富山県,16205,氷見市,1.6205E+11,大境,137.027056,36.923304,0,1
16,富山県,16205,氷見市,1.6205E+11,大野,136.958416,36.861018,0,1
16,富山県,16205,氷見市,1.6205E+11,大野新,136.964908,36.859811,0,1
16,富山県,16205,氷見市,1.6205E+11,大覚口,136.948282,36.794225,0,1
16,富山県,16205,氷見市,1.6205E+11,小窪,136.903419,36.860564,0,1
16,富山県,16205,氷見市,1.6205E+11,小久米,136.893415,36.845894,0,1
16,富山県,16205,氷見市,1.6205E+11,小滝,136.943505,36.945736,0,1
16,富山県,16205,氷見市,1.6205E+11,小竹,137.008885,36.797306,0,1
16,富山県,16205,氷見市,1.6205E+11,海津,136.964336,36.825573,0,1
16,富山県,16205,氷見市,1.6205E+11,柿谷,136.934256,36.876267,0,1
16,富山県,16205,氷見市,1.6205E+11,角間,136.961791,36.937113,0,1
16,富山県,16205,氷見市,1.6205E+11,懸札,136.903498,36.919676,0,1
16,富山県,16205,氷見市,1.6205E+11,加納,136.965929,36.867918,0,1
16,富山県,16205,氷見市,1.6205E+11,上泉,136.994482,36.82113,0,1
16,富山県,16205,氷見市,1.6205E+11,上久津呂,136.947304,36.821744,0,1
16,富山県,16205,氷見市,1.6205E+11,上田子,136.992902,36.80255,0,1
16,富山県,16205,氷見市,1.6205E+11,上余川,136.910758,36.889722,0,1
16,富山県,16205,氷見市,1.6205E+11,川崎,136.96599,36.833291,0,1
16,富山県,16205,氷見市,1.6205E+11,川尻,136.963465,36.828589,0,1
16,富山県,16205,氷見市,1.6205E+11,蒲田,136.969951,36.796755,0,1
16,富山県,16205,氷見市,1.6205E+11,北大町,136.984861,36.864253,0,1
16,富山県,16205,氷見市,1.6205E+11,北八代,136.980556,36.902417,0,1
